# OpenSignals Text File Format. Version 1
# {"20:16:04:12:01:90": {"position": 0, "device": "bitalino_rev", "device name": "20:16:04:12:01:90", "device connection": "BTH20:16:04:12:01:90", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-5-21", "time": "18:52:48.446", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
14	0	0	0	0	478	1022	0	512	39	4	
15	0	0	0	0	545	1022	0	568	39	4	
0	0	0	0	0	655	967	0	548	40	4	
1	0	0	0	0	464	771	0	559	39	4	
2	0	0	0	0	524	127	0	551	39	4	
3	0	0	0	0	485	0	0	522	39	4	
4	0	0	0	0	591	0	0	542	40	4	
5	0	0	0	0	531	0	0	477	40	4	
6	0	0	0	0	543	0	0	468	39	4	
7	0	0	0	0	514	0	0	502	39	4	
8	0	0	0	0	403	0	0	521	40	4	
9	0	0	0	0	553	0	0	560	39	4	
10	0	0	0	0	591	0	0	569	39	4	
11	0	0	0	0	511	0	0	528	39	4	
12	0	0	0	0	558	0	0	531	40	4	
13	0	0	0	0	594	78	0	466	39	4	
14	0	0	0	0	568	308	0	468	39	4	
15	0	0	0	0	559	1022	0	483	39	4	
0	0	0	0	0	528	1022	0	476	40	4	
1	0	0	0	0	620	1023	0	566	39	4	
2	0	0	0	0	497	1022	0	520	39	4	
3	0	0	0	0	503	1022	0	459	39	4	
4	0	0	0	0	503	1022	0	464	40	4	
5	0	0	0	0	457	1022	0	498	40	4	
6	0	0	0	0	545	1022	0	492	39	4	
7	0	0	0	0	504	1022	0	514	39	4	
8	0	0	0	0	422	1022	0	495	40	4	
9	0	0	0	0	527	1022	0	518	39	4	
10	0	0	0	0	469	922	0	488	39	4	
11	0	0	0	0	569	647	0	523	39	4	
12	0	0	0	0	551	0	0	532	40	4	
13	0	0	0	0	198	0	0	480	39	4	
14	0	0	0	0	412	0	0	471	39	4	
15	0	0	0	0	556	0	0	500	39	4	
0	0	0	0	0	404	0	0	556	40	4	
1	0	0	0	0	471	0	0	498	39	4	
2	0	0	0	0	558	0	0	479	39	4	
3	0	0	0	0	536	0	0	515	39	4	
4	0	0	0	0	468	0	0	563	40	4	
5	0	0	0	0	530	0	0	551	40	4	
6	0	0	0	0	476	0	0	577	39	4	
7	0	0	0	0	530	119	0	570	39	4	
8	0	0	0	0	491	429	0	512	40	4	
9	0	0	0	0	344	1022	0	495	39	4	
10	0	0	0	0	521	1022	0	547	39	4	
11	0	0	0	0	495	1022	0	552	39	4	
12	0	0	0	0	505	1023	0	548	40	4	
13	0	0	0	0	531	1022	0	501	39	4	
14	0	0	0	0	555	1022	0	467	39	4	
15	0	0	0	0	504	1022	0	475	39	4	
0	0	0	0	0	522	1022	0	480	40	4	
1	0	0	0	0	367	1022	0	477	39	4	
2	0	0	0	0	493	1022	0	518	39	4	
3	0	0	0	0	487	1022	0	497	39	4	
4	0	0	0	0	437	869	0	502	40	4	
5	0	0	0	0	508	482	0	526	39	4	
6	0	0	0	0	486	0	0	513	39	4	
7	0	0	0	0	507	0	0	542	40	4	
8	0	0	0	0	611	0	0	523	40	4	
9	0	0	0	0	537	0	0	519	39	4	
10	0	0	0	0	456	0	0	533	39	4	
11	0	0	0	0	548	0	0	515	39	4	
12	0	0	0	0	493	0	0	502	40	4	
13	0	0	0	0	511	0	0	526	40	4	
14	0	0	0	0	512	0	0	502	39	4	
15	0	0	0	0	511	0	0	524	40	4	
0	0	0	0	0	382	0	0	500	40	4	
1	0	0	0	0	449	143	0	498	40	4	
2	0	0	0	0	527	499	0	504	39	4	
3	0	0	0	0	391	1022	0	519	40	4	
4	0	0	0	0	632	1023	0	517	40	4	
5	0	0	0	0	433	1023	0	513	39	4	
6	0	0	0	0	539	1022	0	509	39	4	
7	0	0	0	0	523	1023	0	527	39	4	
8	0	0	0	0	504	1022	0	500	40	4	
9	0	0	0	0	527	1023	0	500	39	4	
10	0	0	0	0	435	1022	0	508	39	4	
11	0	0	0	0	442	1022	0	496	40	4	
12	0	0	0	0	526	1022	0	513	40	4	
13	0	0	0	0	472	1022	0	510	40	4	
14	0	0	0	0	536	871	0	519	39	4	
15	0	0	0	0	460	491	0	540	39	4	
0	0	0	0	0	569	0	0	535	40	4	
1	0	0	0	0	452	0	0	586	39	4	
2	0	0	0	0	496	0	0	572	39	4	
3	0	0	0	0	469	0	0	567	40	4	
4	0	0	0	0	565	0	0	561	39	4	
5	0	0	0	0	409	0	0	550	40	4	
6	0	0	0	0	551	0	0	542	39	4	
7	0	0	0	0	559	0	0	557	39	4	
8	0	0	0	0	481	0	0	541	40	4	
9	0	0	0	0	508	0	0	480	40	4	
10	0	0	0	0	566	0	0	475	39	4	
11	0	0	0	0	438	183	0	503	40	4	
12	0	0	0	0	579	618	0	553	40	4	
13	0	0	0	0	509	1022	0	559	39	4	
14	0	0	0	0	531	1023	0	565	40	4	
15	0	0	0	0	529	1022	0	518	39	4	
0	0	0	0	0	529	1022	0	488	39	4	
1	0	0	0	0	497	1022	0	483	40	4	
2	0	0	0	0	473	1022	0	489	39	4	
3	0	0	0	0	495	1022	0	494	39	4	
4	0	0	0	0	484	1022	0	555	40	4	
5	0	0	0	0	521	1022	0	567	40	4	
6	0	0	0	0	495	1022	0	518	39	4	
7	0	0	0	0	486	1022	0	484	40	4	
8	0	0	0	0	504	861	0	453	40	4	
9	0	0	0	0	492	460	0	438	39	4	
10	0	0	0	0	508	0	0	452	39	4	
11	0	0	0	0	496	0	0	453	39	4	
12	0	0	0	0	499	0	0	541	40	4	
13	0	0	0	0	499	0	0	486	40	4	
14	0	0	0	0	508	0	0	457	39	4	
15	0	0	0	0	495	0	0	465	40	4	
0	0	0	0	0	505	0	0	483	39	4	
1	0	0	0	0	498	0	0	480	40	4	
2	0	0	0	0	508	0	0	511	39	4	
3	0	0	0	0	507	0	0	487	39	4	
4	0	0	0	0	499	0	0	503	40	4	
5	0	0	0	0	495	163	0	528	40	4	
6	0	0	0	0	511	578	0	503	39	4	
7	0	0	0	0	490	1022	0	531	40	4	
8	0	0	0	0	503	1022	0	516	40	4	
9	0	0	0	0	503	1022	0	503	39	4	
10	0	0	0	0	510	1022	0	539	39	4	
11	0	0	0	0	497	1022	0	510	39	4	
12	0	0	0	0	502	1022	0	500	40	4	
13	0	0	0	0	495	1022	0	547	40	4	
14	0	0	0	0	498	1022	0	572	39	4	
15	0	0	0	0	499	1022	0	577	39	4	
0	0	0	0	0	507	1022	0	556	40	4	
1	0	0	0	0	497	1022	0	544	39	4	
2	0	0	0	0	502	859	0	514	39	4	
3	0	0	0	0	496	464	0	476	39	4	
4	0	0	0	0	507	0	0	473	40	4	
5	0	0	0	0	491	0	0	488	40	4	
6	0	0	0	0	513	0	0	485	39	4	
7	0	0	0	0	495	0	0	524	39	4	
8	0	0	0	0	505	0	0	509	40	4	
9	0	0	0	0	497	0	0	496	40	4	
10	0	0	0	0	509	0	0	509	39	4	
11	0	0	0	0	489	0	0	571	40	4	
12	0	0	0	0	505	0	0	548	40	4	
13	0	0	0	0	488	0	0	530	39	4	
14	0	0	0	0	507	0	0	493	39	4	
15	0	0	0	0	498	189	0	483	40	4	
0	0	0	0	0	507	640	0	518	40	4	
1	0	0	0	0	496	1022	0	549	40	4	
2	0	0	0	0	507	1022	0	532	39	4	
3	0	0	0	0	498	1023	0	543	39	4	
4	0	0	0	0	505	1022	0	516	40	4	
5	0	0	0	0	496	1022	0	492	40	4	
6	0	0	0	0	505	1022	0	483	39	4	
7	0	0	0	0	494	1022	0	521	39	4	
8	0	0	0	0	500	1022	0	506	40	4	
9	0	0	0	0	497	1022	0	489	40	4	
10	0	0	0	0	504	1022	0	495	39	4	
11	0	0	0	0	501	1021	0	450	40	4	
12	0	0	0	0	506	829	0	466	40	4	
13	0	0	0	0	499	361	0	508	39	4	
14	0	0	0	0	503	0	0	514	40	4	
15	0	0	0	0	500	0	0	505	39	4	
0	0	0	0	0	503	0	0	519	40	4	
1	0	0	0	0	498	0	0	472	40	4	
2	0	0	0	0	504	0	0	456	39	4	
3	0	0	0	0	500	0	0	480	39	4	
4	0	0	0	0	503	0	0	552	40	4	
5	0	0	0	0	499	0	0	543	39	4	
6	0	0	0	0	502	0	0	525	39	4	
7	0	0	0	0	499	0	0	485	40	4	
8	0	0	0	0	504	0	0	499	39	4	
9	0	0	0	0	498	159	0	508	40	4	
10	0	0	0	0	505	579	0	486	39	4	
11	0	0	0	0	499	1022	0	497	39	4	
12	0	0	0	0	504	1022	0	466	40	4	
13	0	0	0	0	499	1022	0	460	39	4	
14	0	0	0	0	506	1022	0	462	39	4	
15	0	0	0	0	499	1022	0	443	40	4	
0	0	0	0	0	505	1022	0	465	40	4	
1	0	0	0	0	500	1022	0	446	40	4	
2	0	0	0	0	502	1023	0	440	39	4	
3	0	0	0	0	499	1022	0	475	39	4	
4	0	0	0	0	506	1022	0	454	40	4	
5	0	0	0	0	499	1022	0	454	39	4	
6	0	0	0	0	505	839	0	472	39	4	
7	0	0	0	0	498	360	0	469	40	4	
8	0	0	0	0	505	0	0	508	40	4	
9	0	0	0	0	500	0	0	492	39	4	
10	0	0	0	0	502	0	0	487	39	4	
11	0	0	0	0	499	0	0	531	39	4	
12	0	0	0	0	503	0	0	509	40	4	
13	0	0	0	0	500	0	0	531	39	4	
14	0	0	0	0	506	0	0	533	39	4	
15	0	0	0	0	501	0	0	520	39	4	
0	0	0	0	0	505	0	0	531	40	4	
1	0	0	0	0	502	0	0	504	39	4	
2	0	0	0	0	503	11	0	497	39	4	
3	0	0	0	0	499	213	0	507	39	4	
4	0	0	0	0	504	716	0	490	40	4	
5	0	0	0	0	502	1022	0	509	39	4	
6	0	0	0	0	504	1022	0	490	39	4	
7	0	0	0	0	500	1022	0	487	39	4	
8	0	0	0	0	502	1022	0	502	40	4	
9	0	0	0	0	497	1022	0	494	39	4	
10	0	0	0	0	505	1022	0	501	39	4	
11	0	0	0	0	501	1022	0	509	39	4	
12	0	0	0	0	507	1022	0	502	40	4	
13	0	0	0	0	500	1022	0	519	39	4	
14	0	0	0	0	504	1022	0	509	39	4	
15	0	0	0	0	502	1015	0	512	39	4	
0	0	0	0	0	504	800	0	555	40	4	
1	0	0	0	0	502	261	0	543	39	4	
2	0	0	0	0	505	0	0	558	39	4	
3	0	0	0	0	499	0	0	578	39	4	
4	0	0	0	0	503	0	0	536	40	4	
5	0	0	0	0	500	0	0	526	39	4	
6	0	0	0	0	504	0	0	552	39	4	
7	0	0	0	0	501	0	0	548	39	4	
8	0	0	0	0	503	0	0	521	40	4	
9	0	0	0	0	499	0	0	523	39	4	
10	0	0	0	0	506	0	0	465	39	4	
11	0	0	0	0	499	0	0	460	39	4	
12	0	0	0	0	507	14	0	480	40	4	
13	0	0	0	0	498	219	0	504	39	4	
14	0	0	0	0	506	730	0	543	39	5	
15	0	0	0	0	500	1022	0	473	39	4	
0	0	0	0	0	504	1022	0	476	40	4	
1	0	0	0	0	501	1022	0	501	39	4	
2	0	0	0	0	505	1022	0	486	39	4	
3	0	0	0	0	498	1022	0	548	39	5	
4	0	0	0	0	504	1022	0	559	40	5	
5	0	0	0	0	497	1022	0	525	39	5	
6	0	0	0	0	504	1022	0	507	39	5	
7	0	0	0	0	500	1022	0	482	39	4	
8	0	0	0	0	504	1022	0	512	40	5	
9	0	0	0	0	499	1014	0	486	39	5	
10	0	0	0	0	504	818	0	492	39	5	
11	0	0	0	0	499	327	0	567	39	5	
12	0	0	0	0	505	0	0	570	40	5	
13	0	0	0	0	502	0	0	513	39	5	
14	0	0	0	0	503	0	0	492	39	5	
15	0	0	0	0	500	0	0	518	39	5	
0	0	0	0	0	505	0	0	492	40	5	
1	0	0	0	0	500	0	0	494	39	5	
2	0	0	0	0	501	0	0	506	39	5	
3	0	0	0	0	500	0	0	494	39	5	
4	0	0	0	0	506	0	0	520	40	5	
5	0	0	0	0	503	0	0	490	39	5	
6	0	0	0	0	501	6	0	486	39	5	
7	0	0	0	0	502	190	0	518	40	5	
8	0	0	0	0	499	649	0	491	40	5	
9	0	0	0	0	499	1022	0	482	39	5	
10	0	0	0	0	500	1023	0	538	39	5	
11	0	0	0	0	499	1022	0	603	39	5	
12	0	0	0	0	499	1022	0	593	40	5	
13	0	0	0	0	501	1022	0	589	40	5	
14	0	0	0	0	497	1022	0	557	39	5	
15	0	0	0	0	502	1022	0	510	39	5	
0	0	0	0	0	494	1022	0	504	40	5	
1	0	0	0	0	505	1022	0	571	39	5	
2	0	0	0	0	494	1022	0	499	39	5	
3	0	0	0	0	509	1022	0	485	39	5	
4	0	0	0	0	491	903	0	504	40	5	
5	0	0	0	0	508	523	0	489	40	5	
6	0	0	0	0	490	0	0	501	39	5	
7	0	0	0	0	508	0	0	510	39	5	
8	0	0	0	0	492	0	0	506	40	5	
9	0	0	0	0	508	0	0	571	39	5	
10	0	0	0	0	492	0	0	559	39	5	
11	0	0	0	0	509	0	0	545	39	5	
12	0	0	0	0	490	0	0	492	40	5	
13	0	0	0	0	505	0	0	500	39	5	
14	0	0	0	0	490	0	0	531	39	5	
15	0	0	0	0	506	0	0	560	39	5	
0	0	0	0	0	493	0	0	573	40	5	
1	0	0	0	0	507	0	0	556	39	4	
2	0	0	0	0	491	88	0	555	39	4	
3	0	0	0	0	507	289	0	541	39	4	
4	0	0	0	0	491	714	0	503	40	4	
5	0	0	0	0	505	1022	0	498	39	4	
6	0	0	0	0	489	1022	0	567	39	4	
7	0	0	0	0	507	1022	0	502	39	4	
8	0	0	0	0	489	1022	0	562	40	4	
9	0	0	0	0	508	1023	0	548	39	4	
10	0	0	0	0	491	1022	0	539	39	4	
11	0	0	0	0	505	1022	0	534	39	4	
12	0	0	0	0	489	1022	0	466	40	4	
13	0	0	0	0	503	1022	0	473	39	5	
14	0	0	0	0	489	926	0	512	39	5	
15	0	0	0	0	509	493	0	516	40	5	
0	0	0	0	0	489	0	0	519	40	5	
1	0	0	0	0	508	0	0	501	39	5	
2	0	0	0	0	490	0	0	505	39	5	
3	0	0	0	0	505	0	0	545	39	5	
4	0	0	0	0	488	0	0	515	40	5	
5	0	0	0	0	505	0	0	481	39	5	
6	0	0	0	0	487	0	0	487	39	5	
7	0	0	0	0	507	0	0	515	39	5	
8	0	0	0	0	491	0	0	572	40	5	
9	0	0	0	0	505	0	0	557	39	5	
10	0	0	0	0	486	0	0	493	39	5	
11	0	0	0	0	504	0	0	497	39	5	
12	0	0	0	0	488	0	0	517	40	5	
13	0	0	0	0	504	0	0	499	39	5	
14	0	0	0	0	488	0	0	526	39	5	
15	0	0	0	0	505	0	0	512	39	5	
0	0	0	0	0	491	0	0	513	40	5	
1	0	0	0	0	508	0	0	542	39	5	
2	0	0	0	0	489	0	0	518	39	5	
3	0	0	0	0	505	0	0	519	40	5	
4	0	0	0	0	491	0	0	524	40	5	
5	0	0	0	0	505	0	0	498	39	5	
6	0	0	0	0	487	30	0	520	39	5	
7	0	0	0	0	507	400	0	496	40	4	
8	0	0	0	0	488	1022	0	488	40	4	
9	0	0	0	0	505	1023	0	510	39	4	
10	0	0	0	0	487	1022	0	489	39	4	
11	0	0	0	0	507	1022	0	495	39	4	
12	0	0	0	0	487	1022	0	515	40	4	
13	0	0	0	0	506	1022	0	496	39	4	
14	0	0	0	0	490	1022	0	535	39	4	
15	0	0	0	0	507	1022	0	508	39	4	
0	0	0	0	0	486	1022	0	518	40	4	
1	0	0	0	0	508	1022	0	543	39	4	
2	0	0	0	0	491	1022	0	519	39	4	
3	0	0	0	0	507	1022	0	535	39	4	
4	0	0	0	0	487	837	0	516	40	4	
5	0	0	0	0	509	0	0	508	39	4	
6	0	0	0	0	490	0	0	524	39	4	
7	0	0	0	0	508	0	0	497	39	4	
8	0	0	0	0	486	0	0	499	40	4	
9	0	0	0	0	509	0	0	492	39	4	
10	0	0	0	0	490	0	0	486	39	4	
11	0	0	0	0	508	0	0	515	39	4	
12	0	0	0	0	489	0	0	500	40	4	
13	0	0	0	0	507	0	0	499	39	4	
14	0	0	0	0	486	0	0	560	39	4	
15	0	0	0	0	508	110	0	540	39	4	
0	0	0	0	0	487	783	0	551	40	4	
1	0	0	0	0	510	1022	0	542	39	4	
2	0	0	0	0	489	1022	0	512	39	4	
3	0	0	0	0	508	1022	0	515	39	4	
4	0	0	0	0	489	1022	0	535	40	4	
5	0	0	0	0	510	1022	0	535	39	4	
6	0	0	0	0	487	1022	0	492	39	4	
7	0	0	0	0	508	1022	0	511	39	4	
8	0	0	0	0	486	1022	0	478	40	4	
9	0	0	0	0	509	1022	0	455	39	4	
10	0	0	0	0	490	1022	0	484	39	4	
11	0	0	0	0	508	1022	0	465	39	4	
12	0	0	0	0	489	1022	0	480	40	4	
13	0	0	0	0	508	825	0	493	39	4	
14	0	0	0	0	489	0	0	510	39	4	
15	0	0	0	0	508	0	0	528	39	4	
0	0	0	0	0	487	0	0	503	40	4	
1	0	0	0	0	506	0	0	483	39	4	
2	0	0	0	0	490	0	0	540	39	4	
3	0	0	0	0	512	0	0	508	39	4	
4	0	0	0	0	489	0	0	511	40	4	
5	0	0	0	0	511	0	0	501	39	4	
6	0	0	0	0	487	0	0	454	39	4	
7	0	0	0	0	511	0	0	454	40	4	
8	0	0	0	0	487	71	0	468	40	4	
9	0	0	0	0	508	598	0	459	40	4	
10	0	0	0	0	490	1022	0	486	39	4	
11	0	0	0	0	503	1022	0	529	39	4	
12	0	0	0	0	491	1022	0	527	40	4	
13	0	0	0	0	504	1022	0	547	40	4	
14	0	0	0	0	493	1022	0	516	39	4	
15	0	0	0	0	505	1022	0	471	39	4	
0	0	0	0	0	493	1022	0	480	40	4	
1	0	0	0	0	504	1022	0	492	39	4	
2	0	0	0	0	494	1022	0	484	39	4	
3	0	0	0	0	502	1022	0	505	40	4	
4	0	0	0	0	492	1022	0	493	40	4	
5	0	0	0	0	503	1022	0	483	39	4	
6	0	0	0	0	493	1022	0	505	39	4	
7	0	0	0	0	505	1022	0	480	39	4	
8	0	0	0	0	491	1022	0	493	40	4	
9	0	0	0	0	504	1022	0	499	39	4	
10	0	0	0	0	493	1022	0	488	39	4	
11	0	0	0	0	501	1022	0	514	40	4	
12	0	0	0	0	492	1008	0	496	40	4	
13	0	0	0	0	504	935	0	494	39	4	
14	0	0	0	0	493	562	0	523	39	4	
15	0	0	0	0	506	0	0	504	39	4	
0	0	0	0	0	494	0	0	506	40	4	
1	0	0	0	0	501	0	0	571	39	4	
2	0	0	0	0	494	0	0	594	39	4	
3	0	0	0	0	504	0	0	573	39	4	
4	0	0	0	0	494	0	0	535	40	4	
5	0	0	0	0	503	0	0	540	39	4	
6	0	0	0	0	493	0	0	524	39	4	
7	0	0	0	0	505	0	0	460	39	4	
8	0	0	0	0	493	245	0	453	40	4	
9	0	0	0	0	503	1022	0	477	39	4	
10	0	0	0	0	494	1022	0	467	39	4	
11	0	0	0	0	503	1022	0	504	39	4	
12	0	0	0	0	491	1022	0	534	40	4	
13	0	0	0	0	504	1022	0	502	39	4	
14	0	0	0	0	495	1022	0	519	39	4	
15	0	0	0	0	504	1022	0	472	39	4	
0	0	0	0	0	488	1022	0	466	40	4	
1	0	0	0	0	507	1022	0	491	39	4	
2	0	0	0	0	487	1022	0	473	39	4	
3	0	0	0	0	502	1022	0	473	39	4	
4	0	0	0	0	470	925	0	500	40	4	
5	0	0	0	0	508	197	0	523	39	4	
6	0	0	0	0	486	0	0	574	39	4	
7	0	0	0	0	510	0	0	580	39	4	
8	0	0	0	0	439	0	0	513	40	4	
9	0	0	0	0	551	0	0	500	40	4	
10	0	0	0	0	488	0	0	527	39	4	
11	0	0	0	0	496	0	0	504	39	4	
12	0	0	0	0	502	0	0	567	40	4	
13	0	0	0	0	441	0	0	551	40	4	
14	0	0	0	0	533	0	0	528	39	4	
15	0	0	0	0	502	0	0	474	40	4	
0	0	0	0	0	496	0	0	466	40	4	
1	0	0	0	0	523	151	0	510	39	4	
2	0	0	0	0	487	901	0	513	39	4	
3	0	0	0	0	503	1022	0	531	39	4	
4	0	0	0	0	529	1022	0	467	40	4	
5	0	0	0	0	411	1022	0	455	40	4	
6	0	0	0	0	503	1022	0	504	39	4	
7	0	0	0	0	547	1022	0	514	40	4	
8	0	0	0	0	324	1022	0	500	40	4	
9	0	0	0	0	717	1022	0	456	39	4	
10	0	0	0	0	274	1022	0	459	39	4	
11	0	0	0	0	481	1022	0	501	39	4	
12	0	0	0	0	497	1022	0	543	40	4	
13	0	0	0	0	528	1022	0	546	40	4	
14	0	0	0	0	638	850	0	531	39	5	
15	0	0	0	0	566	0	0	505	39	5	
0	0	0	0	0	527	0	0	511	40	5	
1	0	0	0	0	478	0	0	514	39	5	
2	0	0	0	0	556	0	0	519	39	5	
3	0	0	0	0	561	0	0	566	40	5	
4	0	0	0	0	556	0	0	539	40	5	
5	0	0	0	0	430	0	0	532	39	5	
6	0	0	0	0	551	0	0	536	39	5	
7	0	0	0	0	453	0	0	523	39	5	
8	0	0	0	0	499	0	0	539	40	5	
9	0	0	0	0	510	0	0	526	39	5	
10	0	0	0	0	500	0	0	522	39	5	
11	0	0	0	0	483	108	0	538	39	5	
12	0	0	0	0	418	642	0	516	40	5	
13	0	0	0	0	526	1022	0	501	39	5	
14	0	0	0	0	538	1022	0	522	39	5	
15	0	0	0	0	488	1022	0	492	40	5	
0	0	0	0	0	455	1022	0	521	40	5	
1	0	0	0	0	541	1022	0	490	39	5	
2	0	0	0	0	485	1022	0	491	39	5	
3	0	0	0	0	469	1022	0	519	39	5	
4	0	0	0	0	545	1022	0	495	40	6	
5	0	0	0	0	495	1022	0	520	40	6	
6	0	0	0	0	488	1022	0	523	39	6	
7	0	0	0	0	524	1022	0	511	40	6	
8	0	0	0	0	459	704	0	523	40	6	
9	0	0	0	0	540	0	0	500	39	6	
10	0	0	0	0	553	0	0	504	39	6	
11	0	0	0	0	389	0	0	523	39	6	
12	0	0	0	0	548	0	0	510	40	6	
13	0	0	0	0	419	0	0	521	39	6	
14	0	0	0	0	535	0	0	500	39	6	
15	0	0	0	0	537	0	0	493	39	6	
0	0	0	0	0	512	0	0	516	40	6	
1	0	0	0	0	510	0	0	507	40	6	
2	0	0	0	0	545	0	0	558	39	6	
3	0	0	0	0	471	0	0	522	39	6	
4	0	0	0	0	522	116	0	500	40	6	
5	0	0	0	0	521	770	0	534	39	6	
6	0	0	0	0	468	1022	0	519	39	6	
7	0	0	0	0	515	1022	0	558	39	6	
8	0	0	0	0	554	1022	0	568	40	6	
9	0	0	0	0	554	1022	0	565	39	6	
10	0	0	0	0	511	1022	0	548	39	6	
11	0	0	0	0	487	1022	0	536	39	6	
12	0	0	0	0	545	1023	0	548	40	6	
13	0	0	0	0	433	1022	0	528	39	6	
14	0	0	0	0	520	1022	0	459	39	6	
15	0	0	0	0	487	1022	0	454	39	6	
0	0	0	0	0	457	1021	0	472	40	6	
1	0	0	0	0	550	730	0	456	39	6	
2	0	0	0	0	499	0	0	484	39	6	
3	0	0	0	0	544	0	0	477	40	6	
4	0	0	0	0	410	0	0	470	40	6	
5	0	0	0	0	539	0	0	515	39	6	
6	0	0	0	0	510	0	0	579	39	6	
7	0	0	0	0	463	0	0	566	39	6	
8	0	0	0	0	511	0	0	497	40	6	
9	0	0	0	0	511	0	0	468	39	6	
10	0	0	0	0	463	0	0	503	39	6	
11	0	0	0	0	524	0	0	548	39	6	
12	0	0	0	0	487	0	0	533	40	6	
13	0	0	0	0	505	158	0	529	39	6	
14	0	0	0	0	518	913	0	495	39	6	
15	0	0	0	0	512	1022	0	497	39	6	
0	0	0	0	0	515	1022	0	526	40	6	
1	0	0	0	0	502	1022	0	489	39	6	
2	0	0	0	0	510	1022	0	479	39	6	
3	0	0	0	0	506	1022	0	505	39	6	
4	0	0	0	0	486	1022	0	492	40	6	
5	0	0	0	0	541	1022	0	525	39	6	
6	0	0	0	0	517	1022	0	497	39	6	
7	0	0	0	0	513	1022	0	493	39	6	
8	0	0	0	0	471	1022	0	511	40	6	
9	0	0	0	0	536	1022	0	478	39	6	
10	0	0	0	0	475	934	0	480	39	6	
11	0	0	0	0	512	365	0	549	39	6	
12	0	0	0	0	570	0	0	574	40	6	
13	0	0	0	0	478	0	0	541	39	6	
14	0	0	0	0	526	0	0	497	39	6	
15	0	0	0	0	516	0	0	510	39	5	
0	0	0	0	0	543	0	0	494	40	5	
1	0	0	0	0	496	0	0	480	39	5	
2	0	0	0	0	502	0	0	504	39	5	
3	0	0	0	0	557	0	0	497	39	5	
4	0	0	0	0	497	0	0	497	40	5	
5	0	0	0	0	519	0	0	503	39	5	
6	0	0	0	0	518	0	0	568	39	5	
7	0	0	0	0	503	187	0	551	39	5	
8	0	0	0	0	496	1022	0	553	40	5	
9	0	0	0	0	521	1022	0	502	39	5	
10	0	0	0	0	528	1022	0	479	39	5	
11	0	0	0	0	499	1022	0	531	39	5	
12	0	0	0	0	550	1022	0	564	40	5	
13	0	0	0	0	374	1022	0	488	39	5	
14	0	0	0	0	543	1022	0	479	39	5	
15	0	0	0	0	523	1022	0	516	39	5	
0	0	0	0	0	511	1022	0	543	40	5	
1	0	0	0	0	503	1023	0	532	39	5	
2	0	0	0	0	508	1022	0	468	39	5	
3	0	0	0	0	507	1022	0	469	40	5	
4	0	0	0	0	481	825	0	558	40	5	
5	0	0	0	0	517	0	0	532	39	5	
6	0	0	0	0	519	0	0	536	39	5	
7	0	0	0	0	481	0	0	509	40	5	
8	0	0	0	0	506	0	0	483	40	5	
9	0	0	0	0	510	0	0	493	39	5	
10	0	0	0	0	505	0	0	574	39	5	
11	0	0	0	0	493	0	0	561	39	5	
12	0	0	0	0	486	0	0	511	40	5	
13	0	0	0	0	523	0	0	510	40	5	
14	0	0	0	0	505	0	0	535	39	5	
15	0	0	0	0	504	0	0	595	39	5	
0	0	0	0	0	504	0	0	535	40	5	
1	0	0	0	0	514	191	0	508	39	5	
2	0	0	0	0	492	1022	0	471	39	5	
3	0	0	0	0	515	1022	0	486	39	5	
4	0	0	0	0	505	1022	0	473	40	5	
5	0	0	0	0	498	1022	0	470	40	5	
6	0	0	0	0	509	1022	0	496	39	5	
7	0	0	0	0	509	1022	0	514	40	5	
8	0	0	0	0	510	1022	0	557	40	5	
9	0	0	0	0	500	1022	0	482	39	5	
10	0	0	0	0	505	1022	0	482	39	5	
11	0	0	0	0	513	1022	0	511	39	5	
12	0	0	0	0	509	1022	0	565	40	5	
13	0	0	0	0	510	993	0	556	40	5	
14	0	0	0	0	505	600	0	525	39	5	
15	0	0	0	0	506	0	0	473	39	5	
0	0	0	0	0	507	0	0	479	40	5	
1	0	0	0	0	505	0	0	492	39	5	
2	0	0	0	0	506	0	0	481	39	5	
3	0	0	0	0	506	0	0	525	39	5	
4	0	0	0	0	505	0	0	505	40	5	
5	0	0	0	0	504	0	0	507	39	5	
6	0	0	0	0	507	0	0	514	39	5	
7	0	0	0	0	509	0	0	501	39	5	
8	0	0	0	0	504	0	0	545	40	5	
9	0	0	0	0	505	0	0	528	39	5	
10	0	0	0	0	507	121	0	525	39	5	
11	0	0	0	0	505	728	0	534	39	5	
12	0	0	0	0	508	1022	0	501	40	5	
13	0	0	0	0	507	1022	0	506	40	5	
14	0	0	0	0	504	1022	0	527	39	5	
15	0	0	0	0	506	1022	0	514	39	5	
0	0	0	0	0	506	1022	0	540	40	5	
1	0	0	0	0	505	1022	0	508	39	5	
